FW_ID,Country,Element,Item,Year,Unit,Unit_Type,Value
184843,Sri Lanka,Production,"Beverages, Alcoholic",2013,1000,tonnes,2
184867,Sri Lanka,Production,Bovine Meat,2013,1000,tonnes,29
184891,Sri Lanka,Production,Mutton & Goat Meat,2013,1000,tonnes,2
184915,Sri Lanka,Production,Pigmeat,2013,1000,tonnes,2
184939,Sri Lanka,Production,Poultry Meat,2013,1000,tonnes,107
184963,Sri Lanka,Production,"Offals, Edible",2013,1000,tonnes,15
184987,Sri Lanka,Production,"Butter, Ghee",2013,1000,tonnes,1
185011,Sri Lanka,Production,"Fats, Animals, Raw",2013,1000,tonnes,1
185035,Sri Lanka,Production,"Fish, Body Oil",2013,1000,tonnes,0
185059,Sri Lanka,Production,"Fish, Liver Oil",2013,1000,tonnes,0
185083,Sri Lanka,Production,Eggs,2013,1000,tonnes,111
185107,Sri Lanka,Production,Milk - Excluding Butter,2013,1000,tonnes,325
185131,Sri Lanka,Production,Freshwater Fish,2013,1000,tonnes,67
185155,Sri Lanka,Production,Demersal Fish,2013,1000,tonnes,34
185179,Sri Lanka,Production,Pelagic Fish,2013,1000,tonnes,291
185203,Sri Lanka,Production,"Marine Fish, Other",2013,1000,tonnes,24
185227,Sri Lanka,Production,Crustaceans,2013,1000,tonnes,16
185251,Sri Lanka,Production,Cephalopods,2013,1000,tonnes,1
185275,Sri Lanka,Production,"Molluscs, Other",2013,1000,tonnes,2
185299,Sri Lanka,Production,"Aquatic Animals, Others",2013,1000,tonnes,4
185323,Sri Lanka,Production,Aquatic Plants,2013,1000,tonnes,0
185325,Sudan,Production,Wheat and products,2013,1000,tonnes,265
185327,Sudan,Production,Rice (Milled Equivalent),2013,1000,tonnes,17
185329,Sudan,Production,Maize and products,2013,1000,tonnes,43
185331,Sudan,Production,Millet and products,2013,1000,tonnes,359
185333,Sudan,Production,Sorghum and products,2013,1000,tonnes,4524
185335,Sudan,Production,Cassava and products,2013,1000,tonnes,15
185337,Sudan,Production,Potatoes and products,2013,1000,tonnes,343
185339,Sudan,Production,Sweet potatoes,2013,1000,tonnes,243
185341,Sudan,Production,Yams,2013,1000,tonnes,155
185343,Sudan,Production,Sugar cane,2013,1000,tonnes,6798
185345,Sudan,Production,Sugar (Raw Equivalent),2013,1000,tonnes,1524
185347,Sudan,Production,Honey,2013,1000,tonnes,1
185349,Sudan,Production,Beans,2013,1000,tonnes,14
185351,Sudan,Production,"Pulses, Other and products",2013,1000,tonnes,342
185353,Sudan,Production,Groundnuts (Shelled Eq),2013,1000,tonnes,1237
185355,Sudan,Production,Sunflower seed,2013,1000,tonnes,86
185357,Sudan,Production,Cottonseed,2013,1000,tonnes,30
185359,Sudan,Production,Sesame seed,2013,1000,tonnes,562
185361,Sudan,Production,"Oilcrops, Other",2013,1000,tonnes,103
185363,Sudan,Production,Groundnut Oil,2013,1000,tonnes,158
185365,Sudan,Production,Sunflowerseed Oil,2013,1000,tonnes,26
185367,Sudan,Production,Cottonseed Oil,2013,1000,tonnes,5
185369,Sudan,Production,Sesameseed Oil,2013,1000,tonnes,31
185371,Sudan,Production,"Oilcrops Oil, Other",2013,1000,tonnes,18
185373,Sudan,Production,Tomatoes and products,2013,1000,tonnes,530
185375,Sudan,Production,Onions,2013,1000,tonnes,1100
185377,Sudan,Production,"Vegetables, Other",2013,1000,tonnes,1481
185379,Sudan,Production,"Oranges, Mandarines",2013,1000,tonnes,148
185381,Sudan,Production,"Lemons, Limes and products",2013,1000,tonnes,242
185383,Sudan,Production,Grapefruit and products,2013,1000,tonnes,198
185385,Sudan,Production,Bananas,2013,1000,tonnes,758
185387,Sudan,Production,Pineapples and products,2013,1000,tonnes,7
185389,Sudan,Production,Dates,2013,1000,tonnes,438
185391,Sudan,Production,"Fruits, Other",2013,1000,tonnes,1168
185393,Sudan,Production,Pimento,2013,1000,tonnes,10
185395,Sudan,Production,"Beverages, Fermented",2013,1000,tonnes,735
185397,Sudan,Production,"Beverages, Alcoholic",2013,1000,tonnes,20
185399,Sudan,Production,Bovine Meat,2013,1000,tonnes,413
185401,Sudan,Production,Mutton & Goat Meat,2013,1000,tonnes,380
185403,Sudan,Production,Poultry Meat,2013,1000,tonnes,46
185405,Sudan,Production,"Meat, Other",2013,1000,tonnes,194
185407,Sudan,Production,"Offals, Edible",2013,1000,tonnes,187
185409,Sudan,Production,"Butter, Ghee",2013,1000,tonnes,10
185411,Sudan,Production,"Fats, Animals, Raw",2013,1000,tonnes,27
185413,Sudan,Production,Eggs,2013,1000,tonnes,40
185415,Sudan,Production,Milk - Excluding Butter,2013,1000,tonnes,5660
185417,Sudan,Production,Freshwater Fish,2013,1000,tonnes,31
185419,Sudan,Production,Demersal Fish,2013,1000,tonnes,0
185421,Sudan,Production,Pelagic Fish,2013,1000,tonnes,0
185423,Sudan,Production,"Marine Fish, Other",2013,1000,tonnes,5
186657,Suriname,Production,Rice (Milled Equivalent),2013,1000,tonnes,175
186681,Suriname,Production,Maize and products,2013,1000,tonnes,0
186705,Suriname,Production,Cassava and products,2013,1000,tonnes,7
186729,Suriname,Production,Sweet potatoes,2013,1000,tonnes,1
186753,Suriname,Production,"Roots, Other",2013,1000,tonnes,2
186777,Suriname,Production,Sugar cane,2013,1000,tonnes,120
186801,Suriname,Production,Sugar (Raw Equivalent),2013,1000,tonnes,6
186825,Suriname,Production,Honey,2013,1000,tonnes,0
186849,Suriname,Production,"Pulses, Other and products",2013,1000,tonnes,0
186873,Suriname,Production,Soyabeans,2013,1000,tonnes,0
186897,Suriname,Production,Groundnuts (Shelled Eq),2013,1000,tonnes,0
186921,Suriname,Production,Coconuts - Incl Copra,2013,1000,tonnes,11
186945,Suriname,Production,Palm kernels,2013,1000,tonnes,0
186969,Suriname,Production,Palmkernel Oil,2013,1000,tonnes,0
186993,Suriname,Production,Palm Oil,2013,1000,tonnes,0
187017,Suriname,Production,Coconut Oil,2013,1000,tonnes,1
187041,Suriname,Production,"Oilcrops Oil, Other",2013,1000,tonnes,0
187065,Suriname,Production,Tomatoes and products,2013,1000,tonnes,1
187089,Suriname,Production,"Vegetables, Other",2013,1000,tonnes,19
187113,Suriname,Production,"Oranges, Mandarines",2013,1000,tonnes,18
187137,Suriname,Production,"Lemons, Limes and products",2013,1000,tonnes,0
187161,Suriname,Production,Grapefruit and products,2013,1000,tonnes,4
187185,Suriname,Production,"Citrus, Other",2013,1000,tonnes,2
187209,Suriname,Production,Bananas,2013,1000,tonnes,86
187233,Suriname,Production,Plantains,2013,1000,tonnes,23
187257,Suriname,Production,Pineapples and products,2013,1000,tonnes,0
187281,Suriname,Production,"Fruits, Other",2013,1000,tonnes,5
187305,Suriname,Production,Coffee and products,2013,1000,tonnes,0
187329,Suriname,Production,Cocoa Beans and products,2013,1000,tonnes,0
187353,Suriname,Production,Beer,2013,1000,tonnes,63
187377,Suriname,Production,"Beverages, Alcoholic",2013,1000,tonnes,4
187401,Suriname,Production,Bovine Meat,2013,1000,tonnes,2
187425,Suriname,Production,Mutton & Goat Meat,2013,1000,tonnes,0
187449,Suriname,Production,Pigmeat,2013,1000,tonnes,2
187473,Suriname,Production,Poultry Meat,2013,1000,tonnes,8
187497,Suriname,Production,"Offals, Edible",2013,1000,tonnes,0
187521,Suriname,Production,"Butter, Ghee",2013,1000,tonnes,0
187545,Suriname,Production,"Fats, Animals, Raw",2013,1000,tonnes,0
187569,Suriname,Production,Eggs,2013,1000,tonnes,2
187593,Suriname,Production,Milk - Excluding Butter,2013,1000,tonnes,6
187617,Suriname,Production,Freshwater Fish,2013,1000,tonnes,1
187641,Suriname,Production,Demersal Fish,2013,1000,tonnes,2
187665,Suriname,Production,Pelagic Fish,2013,1000,tonnes,0
187689,Suriname,Production,"Marine Fish, Other",2013,1000,tonnes,24
187713,Suriname,Production,Crustaceans,2013,1000,tonnes,8
187737,Swaziland,Production,Wheat and products,2013,1000,tonnes,1
187761,Swaziland,Production,Rice (Milled Equivalent),2013,1000,tonnes,0
187785,Swaziland,Production,Maize and products,2013,1000,tonnes,119
187809,Swaziland,Production,Sorghum and products,2013,1000,tonnes,0
187833,Swaziland,Production,Potatoes and products,2013,1000,tonnes,8
187857,Swaziland,Production,Sweet potatoes,2013,1000,tonnes,2
187881,Swaziland,Production,"Roots, Other",2013,1000,tonnes,60
187905,Swaziland,Production,Sugar cane,2013,1000,tonnes,5450
187929,Swaziland,Production,Sugar (Raw Equivalent),2013,1000,tonnes,694
187953,Swaziland,Production,"Sweeteners, Other",2013,1000,tonnes,10
187977,Swaziland,Production,Beans,2013,1000,tonnes,2
188001,Swaziland,Production,"Pulses, Other and products",2013,1000,tonnes,2
188025,Swaziland,Production,Nuts and products,2013,1000,tonnes,1
188049,Swaziland,Production,Groundnuts (Shelled Eq),2013,1000,tonnes,3
188073,Swaziland,Production,Cottonseed,2013,1000,tonnes,1
188097,Swaziland,Production,Cottonseed Oil,2013,1000,tonnes,0
188121,Swaziland,Production,Coconut Oil,2013,1000,tonnes,0
188145,Swaziland,Production,"Oilcrops Oil, Other",2013,1000,tonnes,0
188169,Swaziland,Production,Tomatoes and products,2013,1000,tonnes,5
188193,Swaziland,Production,"Vegetables, Other",2013,1000,tonnes,8
188217,Swaziland,Production,"Oranges, Mandarines",2013,1000,tonnes,47
188241,Swaziland,Production,"Lemons, Limes and products",2013,1000,tonnes,1
188265,Swaziland,Production,Grapefruit and products,2013,1000,tonnes,37
188289,Swaziland,Production,"Citrus, Other",2013,1000,tonnes,0
188313,Swaziland,Production,Bananas,2013,1000,tonnes,6
188337,Swaziland,Production,Pineapples and products,2013,1000,tonnes,34
188361,Swaziland,Production,Dates,2013,1000,tonnes,0
188385,Swaziland,Production,"Fruits, Other",2013,1000,tonnes,7
188409,Swaziland,Production,Beer,2013,1000,tonnes,14
188433,Swaziland,Production,"Beverages, Fermented",2013,1000,tonnes,62
188457,Swaziland,Production,"Alcohol, Non-Food",2013,1000,tonnes,116
188481,Swaziland,Production,Bovine Meat,2013,1000,tonnes,17
188505,Swaziland,Production,Mutton & Goat Meat,2013,1000,tonnes,2
188529,Swaziland,Production,Pigmeat,2013,1000,tonnes,1
188553,Swaziland,Production,Poultry Meat,2013,1000,tonnes,6
188577,Swaziland,Production,"Offals, Edible",2013,1000,tonnes,2
188601,Swaziland,Production,"Butter, Ghee",2013,1000,tonnes,0
188625,Swaziland,Production,"Fats, Animals, Raw",2013,1000,tonnes,1
188649,Swaziland,Production,Eggs,2013,1000,tonnes,1
188673,Swaziland,Production,Milk - Excluding Butter,2013,1000,tonnes,43
188697,Swaziland,Production,Freshwater Fish,2013,1000,tonnes,0
188721,Swaziland,Production,Crustaceans,2013,1000,tonnes,0
188745,Sweden,Production,Wheat and products,2013,1000,tonnes,1869
188769,Sweden,Production,Barley and products,2013,1000,tonnes,1940
188793,Sweden,Production,Rye and products,2013,1000,tonnes,142
188817,Sweden,Production,Oats,2013,1000,tonnes,852
188841,Sweden,Production,"Cereals, Other",2013,1000,tonnes,183
188865,Sweden,Production,Potatoes and products,2013,1000,tonnes,806
188889,Sweden,Production,Sugar beet,2013,1000,tonnes,2326
188913,Sweden,Production,Sugar (Raw Equivalent),2013,1000,tonnes,411
188937,Sweden,Production,"Sweeteners, Other",2013,1000,tonnes,22
188961,Sweden,Production,Honey,2013,1000,tonnes,3
188985,Sweden,Production,Beans,2013,1000,tonnes,1
189009,Sweden,Production,Peas,2013,1000,tonnes,41
189033,Sweden,Production,"Pulses, Other and products",2013,1000,tonnes,0
189057,Sweden,Production,Rape and Mustardseed,2013,1000,tonnes,328
189081,Sweden,Production,"Oilcrops, Other",2013,1000,tonnes,23
189105,Sweden,Production,Soyabean Oil,2013,1000,tonnes,4
189129,Sweden,Production,Sunflowerseed Oil,2013,1000,tonnes,5
189153,Sweden,Production,Rape and Mustard Oil,2013,1000,tonnes,117
189177,Sweden,Production,Coconut Oil,2013,1000,tonnes,0
189201,Sweden,Production,"Oilcrops Oil, Other",2013,1000,tonnes,10
189225,Sweden,Production,Tomatoes and products,2013,1000,tonnes,15
189249,Sweden,Production,Onions,2013,1000,tonnes,50
189273,Sweden,Production,"Vegetables, Other",2013,1000,tonnes,331
189297,Sweden,Production,Apples and products,2013,1000,tonnes,27
189321,Sweden,Production,"Fruits, Other",2013,1000,tonnes,27
189345,Sweden,Production,Beer,2013,1000,tonnes,462
189369,Sweden,Production,"Beverages, Fermented",2013,1000,tonnes,98
189393,Sweden,Production,"Beverages, Alcoholic",2013,1000,tonnes,121
189417,Sweden,Production,"Alcohol, Non-Food",2013,1000,tonnes,17
189441,Sweden,Production,Bovine Meat,2013,1000,tonnes,122
189465,Sweden,Production,Mutton & Goat Meat,2013,1000,tonnes,5
189489,Sweden,Production,Pigmeat,2013,1000,tonnes,235
189513,Sweden,Production,Poultry Meat,2013,1000,tonnes,120
189537,Sweden,Production,"Meat, Other",2013,1000,tonnes,21
189561,Sweden,Production,"Offals, Edible",2013,1000,tonnes,43
189585,Sweden,Production,"Butter, Ghee",2013,1000,tonnes,35
189609,Sweden,Production,Cream,2013,1000,tonnes,104
189633,Sweden,Production,"Fats, Animals, Raw",2013,1000,tonnes,55
189657,Sweden,Production,"Fish, Body Oil",2013,1000,tonnes,11
189681,Sweden,Production,Eggs,2013,1000,tonnes,129
189705,Sweden,Production,Milk - Excluding Butter,2013,1000,tonnes,2910
189729,Sweden,Production,Freshwater Fish,2013,1000,tonnes,15
189753,Sweden,Production,Demersal Fish,2013,1000,tonnes,39
189777,Sweden,Production,Pelagic Fish,2013,1000,tonnes,133
189801,Sweden,Production,"Marine Fish, Other",2013,1000,tonnes,0
189825,Sweden,Production,Crustaceans,2013,1000,tonnes,3
189849,Sweden,Production,Cephalopods,2013,1000,tonnes,0
189873,Sweden,Production,"Molluscs, Other",2013,1000,tonnes,2
189897,Switzerland,Production,Wheat and products,2013,1000,tonnes,480
189921,Switzerland,Production,Barley and products,2013,1000,tonnes,165
189945,Switzerland,Production,Maize and products,2013,1000,tonnes,124
189969,Switzerland,Production,Rye and products,2013,1000,tonnes,10
189993,Switzerland,Production,Oats,2013,1000,tonnes,8
190017,Switzerland,Production,Millet and products,2013,1000,tonnes,0
190041,Switzerland,Production,"Cereals, Other",2013,1000,tonnes,51
190065,Switzerland,Production,Potatoes and products,2013,1000,tonnes,360
190089,Switzerland,Production,Sugar beet,2013,1000,tonnes,1376
190113,Switzerland,Production,Sugar (Raw Equivalent),2013,1000,tonnes,242
190137,Switzerland,Production,"Sweeteners, Other",2013,1000,tonnes,33
190161,Switzerland,Production,Honey,2013,1000,tonnes,4
190185,Switzerland,Production,Peas,2013,1000,tonnes,12
190209,Switzerland,Production,"Pulses, Other and products",2013,1000,tonnes,1
190233,Switzerland,Production,Nuts and products,2013,1000,tonnes,2
190257,Switzerland,Production,Soyabeans,2013,1000,tonnes,4
190281,Switzerland,Production,Sunflower seed,2013,1000,tonnes,9
190305,Switzerland,Production,Rape and Mustardseed,2013,1000,tonnes,73
190329,Switzerland,Production,"Oilcrops, Other",2013,1000,tonnes,1
190353,Switzerland,Production,Soyabean Oil,2013,1000,tonnes,3
190377,Switzerland,Production,Groundnut Oil,2013,1000,tonnes,1
190401,Switzerland,Production,Sunflowerseed Oil,2013,1000,tonnes,5
190425,Switzerland,Production,Rape and Mustard Oil,2013,1000,tonnes,30
190449,Switzerland,Production,Palmkernel Oil,2013,1000,tonnes,0
190473,Switzerland,Production,Coconut Oil,2013,1000,tonnes,0
190497,Switzerland,Production,Maize Germ Oil,2013,1000,tonnes,0
190521,Switzerland,Production,"Oilcrops Oil, Other",2013,1000,tonnes,13
190545,Switzerland,Production,Tomatoes and products,2013,1000,tonnes,47
190569,Switzerland,Production,Onions,2013,1000,tonnes,36
190593,Switzerland,Production,"Vegetables, Other",2013,1000,tonnes,334
190617,Switzerland,Production,Apples and products,2013,1000,tonnes,210
190641,Switzerland,Production,Grapes and products (excl wine),2013,1000,tonnes,106
190665,Switzerland,Production,"Fruits, Other",2013,1000,tonnes,81
190689,Switzerland,Production,Wine,2013,1000,tonnes,84
190713,Switzerland,Production,Beer,2013,1000,tonnes,337
190737,Switzerland,Production,"Beverages, Fermented",2013,1000,tonnes,11
190761,Switzerland,Production,"Beverages, Alcoholic",2013,1000,tonnes,5
190785,Switzerland,Production,Bovine Meat,2013,1000,tonnes,143
190809,Switzerland,Production,Mutton & Goat Meat,2013,1000,tonnes,5
190833,Switzerland,Production,Pigmeat,2013,1000,tonnes,235
190857,Switzerland,Production,Poultry Meat,2013,1000,tonnes,80
190881,Switzerland,Production,"Meat, Other",2013,1000,tonnes,4
190905,Switzerland,Production,"Offals, Edible",2013,1000,tonnes,33
190929,Switzerland,Production,"Butter, Ghee",2013,1000,tonnes,47
190953,Switzerland,Production,Cream,2013,1000,tonnes,37
190977,Switzerland,Production,"Fats, Animals, Raw",2013,1000,tonnes,43
191001,Switzerland,Production,Eggs,2013,1000,tonnes,49
191025,Switzerland,Production,Milk - Excluding Butter,2013,1000,tonnes,4032
191049,Switzerland,Production,Freshwater Fish,2013,1000,tonnes,3
191071,Tajikistan,Production,Wheat and products,2013,1000,tonnes,947
191093,Tajikistan,Production,Rice (Milled Equivalent),2013,1000,tonnes,52
191115,Tajikistan,Production,Barley and products,2013,1000,tonnes,124
191137,Tajikistan,Production,Maize and products,2013,1000,tonnes,175
191159,Tajikistan,Production,Rye and products,2013,1000,tonnes,0
191181,Tajikistan,Production,Oats,2013,1000,tonnes,3
191203,Tajikistan,Production,Millet and products,2013,1000,tonnes,0
191225,Tajikistan,Production,Sorghum and products,2013,1000,tonnes,1
191247,Tajikistan,Production,"Cereals, Other",2013,1000,tonnes,0
191269,Tajikistan,Production,Potatoes and products,2013,1000,tonnes,1116
191291,Tajikistan,Production,Honey,2013,1000,tonnes,4
191313,Tajikistan,Production,Beans,2013,1000,tonnes,9
191335,Tajikistan,Production,Peas,2013,1000,tonnes,7
191357,Tajikistan,Production,"Pulses, Other and products",2013,1000,tonnes,48
191379,Tajikistan,Production,Nuts and products,2013,1000,tonnes,6
191401,Tajikistan,Production,Soyabeans,2013,1000,tonnes,0
191423,Tajikistan,Production,Groundnuts (Shelled Eq),2013,1000,tonnes,5
191445,Tajikistan,Production,Sunflower seed,2013,1000,tonnes,9
191467,Tajikistan,Production,Rape and Mustardseed,2013,1000,tonnes,0
191489,Tajikistan,Production,Cottonseed,2013,1000,tonnes,225
191511,Tajikistan,Production,Sesame seed,2013,1000,tonnes,1
191533,Tajikistan,Production,"Oilcrops, Other",2013,1000,tonnes,2
191555,Tajikistan,Production,Sunflowerseed Oil,2013,1000,tonnes,3
191577,Tajikistan,Production,Cottonseed Oil,2013,1000,tonnes,16
191599,Tajikistan,Production,Tomatoes and products,2013,1000,tonnes,365
191621,Tajikistan,Production,Onions,2013,1000,tonnes,413
191643,Tajikistan,Production,"Vegetables, Other",2013,1000,tonnes,1208
191665,Tajikistan,Production,"Oranges, Mandarines",2013,1000,tonnes,2
191687,Tajikistan,Production,"Lemons, Limes and products",2013,1000,tonnes,3
191709,Tajikistan,Production,Apples and products,2013,1000,tonnes,227
191731,Tajikistan,Production,Grapes and products (excl wine),2013,1000,tonnes,175
191753,Tajikistan,Production,"Fruits, Other",2013,1000,tonnes,97
191775,Tajikistan,Production,Pepper,2013,1000,tonnes,0
